騎手名,コース,1着,2着,3着,4着以下,単勝回収率,複勝回収率,単勝平均,単勝標準偏差,複勝平均,複勝標準偏差
フォー,京都芝2200m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
フォー,京都芝2400m,0,0,1,1,0.0,1.4,0.0,0.0,2.8,0.0
フォー,京都芝3000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
フォー,東京ダート1400m,0,3,0,6,0.0,1.0,0.0,0.0,3.0,1.71
フォー,東京ダート1600m,0,0,1,6,0.0,0.89,0.0,0.0,6.2,0.0
フォー,東京ダート2100m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
フォー,東京芝1400m,1,0,0,3,1.32,0.47,5.3,0.0,1.9,0.0
フォー,東京芝1600m,0,1,0,5,0.0,0.32,0.0,0.0,1.9,0.0
フォー,東京芝1800m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
フォー,東京芝2000m,0,0,1,1,0.0,0.55,0.0,0.0,1.1,0.0
フォー,東京芝2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
フォー,東京芝3400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
フォー,阪神ダート1400m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
フォー,阪神ダート1800m,1,0,0,2,2.03,0.47,6.1,0.0,1.4,0.0
フォー,阪神芝2200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
和田譲,中山ダート1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
山林堂,東京ダート1300m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
山林堂,東京ダート1600m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
山林堂,東京芝1400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,中京ダート1200m,0,1,0,7,0.0,0.25,0.0,0.0,2.0,0.0
的場,中京ダート1400m,0,1,0,11,0.0,0.29,0.0,0.0,3.5,0.0
的場,中京ダート1800m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
的場,中京芝1200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
的場,中京芝1400m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
的場,中京芝1600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,中京芝2000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,中山ダート1200m,1,0,0,57,0.09,0.02,5.2,0.0,1.4,0.0
的場,中山ダート1800m,0,0,1,21,0.0,0.17,0.0,0.0,3.8,0.0
的場,中山ダート2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,中山芝1200m,0,0,1,7,0.0,0.36,0.0,0.0,2.9,0.0
的場,中山芝1600m,0,0,1,9,0.0,1.57,0.0,0.0,15.7,0.0
的場,中山芝1800m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
的場,中山芝2000m,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
的場,中山芝2200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
的場,函館ダート1700m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
的場,函館芝2000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,小倉ダート1000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,小倉ダート1700m,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
的場,小倉ダート2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,小倉芝1200m,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
的場,小倉芝1800m,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
的場,小倉芝2000m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
的場,新潟ダート1200m,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0
的場,新潟ダート1800m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
的場,新潟芝1000m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
的場,新潟芝1200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
的場,新潟芝1400m,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
的場,新潟芝1600m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
的場,新潟芝1800m,1,0,0,4,9.36,1.8,46.8,0.0,9.0,0.0
的場,新潟芝2000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,新潟芝2200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,新潟芝2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,札幌ダート1000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,札幌ダート1700m,0,0,1,3,0.0,1.98,0.0,0.0,7.9,0.0
的場,札幌ダート2400m,0,1,0,1,0.0,1.95,0.0,0.0,3.9,0.0
的場,札幌芝1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,札幌芝1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,札幌芝2000m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
的場,東京ダート1300m,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0
的場,東京ダート1400m,0,0,1,42,0.0,0.05,0.0,0.0,2.0,0.0
的場,東京ダート1600m,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0
的場,東京ダート2100m,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
的場,東京芝1400m,0,1,0,8,0.0,0.89,0.0,0.0,8.0,0.0
的場,東京芝1600m,0,0,1,13,0.0,0.18,0.0,0.0,2.5,0.0
的場,東京芝1800m,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
的場,東京芝2000m,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
的場,東京芝2400m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
的場,福島ダート1150m,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0
的場,福島ダート1700m,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
的場,福島芝1200m,1,0,1,10,0.39,0.42,4.7,0.0,2.5,0.5
的場,福島芝1800m,0,0,1,7,0.0,6.61,0.0,0.0,52.9,0.0
的場,福島芝2000m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
的場,阪神ダート1200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
的場,阪神ダート1400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
的場,阪神ダート2000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
小松丈,小倉芝1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
サンチ,札幌ダート1000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
サンチ,札幌ダート1700m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
サンチ,札幌芝1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
サンチ,札幌芝1500m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
サンチ,札幌芝1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
サンチ,札幌芝2000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
サンチ,札幌芝2600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,中京ダート1200m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,中京ダート1400m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,中京ダート1800m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,中京ダート1900m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,中京芝1200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,中京芝1400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,中京芝2000m,0,0,1,6,0.0,0.93,0.0,0.0,6.5,0.0
武藤雅,中京芝2200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,中山ダート1200m,9,16,14,213,0.2,0.67,5.48,2.28,4.34,7.67
武藤雅,中山ダート1800m,8,11,18,196,0.22,0.53,6.55,4.23,3.35,2.37
武藤雅,中山ダート2400m,3,3,2,13,0.81,0.98,5.7,0.65,2.58,0.74
武藤雅,中山ダート2500m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,中山芝1200m,3,1,0,40,0.87,0.32,12.7,12.74,3.47,2.48
武藤雅,中山芝1600m,2,4,3,70,0.62,0.75,24.3,15.5,6.57,4.84
武藤雅,中山芝1800m,0,1,0,37,0.0,0.07,0.0,0.0,2.7,0.0
武藤雅,中山芝2000m,6,1,6,53,1.88,1.01,20.73,21.99,5.11,5.71
武藤雅,中山芝2200m,0,0,1,13,0.0,0.23,0.0,0.0,3.2,0.0
武藤雅,中山芝2500m,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,京都ダート1800m,1,0,0,3,2.98,0.53,11.9,0.0,2.1,0.0
武藤雅,京都ダート1900m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,函館ダート1000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,函館ダート1700m,1,0,0,2,0.57,0.4,1.7,0.0,1.2,0.0
武藤雅,函館芝1200m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,函館芝1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,小倉ダート1000m,1,0,0,1,6.45,1.4,12.9,0.0,2.8,0.0
武藤雅,小倉ダート2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,小倉芝1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,小倉芝2000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,新潟ダート1200m,5,5,5,83,0.51,0.53,10.08,8.62,3.43,2.87
武藤雅,新潟ダート1800m,7,9,5,108,0.68,0.81,12.44,14.13,4.97,5.44
武藤雅,新潟ダート2500m,0,1,0,3,0.0,0.28,0.0,0.0,1.1,0.0
武藤雅,新潟芝1000m,4,7,0,45,0.74,0.62,10.43,4.57,3.16,2.06
武藤雅,新潟芝1200m,1,2,0,29,0.5,0.3,16.1,0.0,3.2,1.28
武藤雅,新潟芝1400m,0,0,0,38,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,新潟芝1600m,0,1,2,44,0.0,0.27,0.0,0.0,4.23,2.52
武藤雅,新潟芝1800m,0,2,4,32,0.0,0.63,0.0,0.0,3.98,2.43
武藤雅,新潟芝2000m,3,3,3,43,0.28,0.53,4.77,2.86,3.06,2.35
武藤雅,新潟芝2200m,0,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,新潟芝2400m,0,1,1,7,0.0,0.97,0.0,0.0,4.35,0.45
武藤雅,札幌ダート1000m,0,0,1,1,0.0,1.25,0.0,0.0,2.5,0.0
武藤雅,札幌ダート1700m,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,札幌芝1200m,0,1,0,2,0.0,0.8,0.0,0.0,2.4,0.0
武藤雅,札幌芝1500m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,札幌芝1800m,1,0,0,2,0.77,0.37,2.3,0.0,1.1,0.0
武藤雅,札幌芝2000m,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,札幌芝2600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,東京ダート1300m,1,0,3,34,0.2,0.28,7.6,0.0,2.7,0.82
武藤雅,東京ダート1400m,3,4,6,130,0.9,0.51,42.67,51.09,5.61,6.47
武藤雅,東京ダート1600m,8,9,13,118,1.09,0.85,20.15,39.72,4.18,4.02
武藤雅,東京ダート2100m,5,4,2,51,3.95,0.85,49.04,47.82,4.8,5.51
武藤雅,東京芝1400m,2,2,0,61,1.22,0.55,39.55,10.25,8.95,3.02
武藤雅,東京芝1600m,3,1,4,59,2.51,0.65,56.0,64.64,5.41,7.9
武藤雅,東京芝1800m,2,3,2,57,1.31,0.51,42.0,38.6,4.67,3.35
武藤雅,東京芝2000m,3,3,0,33,1.26,0.58,16.43,17.66,3.77,2.88
武藤雅,東京芝2300m,1,1,0,2,0.93,1.08,3.7,0.0,2.15,0.55
武藤雅,東京芝2400m,1,0,1,27,0.08,0.09,2.2,0.0,1.35,0.05
武藤雅,東京芝2500m,0,1,0,1,0.0,0.75,0.0,0.0,1.5,0.0
武藤雅,福島ダート1150m,2,5,3,53,0.17,0.67,5.35,3.55,4.25,4.93
武藤雅,福島ダート1700m,3,7,4,93,0.33,0.35,11.93,3.46,2.7,1.41
武藤雅,福島ダート2400m,0,0,1,0,0.0,3.9,0.0,0.0,3.9,0.0
武藤雅,福島芝1200m,5,4,4,67,0.91,0.8,14.62,10.77,4.93,3.17
武藤雅,福島芝1800m,1,0,1,43,0.5,0.16,22.7,0.0,3.7,0.8
武藤雅,福島芝2000m,2,2,3,38,0.36,0.4,8.2,1.5,2.57,1.46
武藤雅,福島芝2600m,0,1,3,18,0.0,1.05,0.0,0.0,5.77,4.89
武藤雅,阪神ダート1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,阪神ダート1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,阪神芝1600m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
武藤雅,阪神芝2000m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,中京ダート1200m,1,2,1,21,0.08,0.62,2.0,0.0,3.85,2.46
柴田裕,中京ダート1400m,1,1,2,20,0.6,1.38,14.5,0.0,8.27,4.19
柴田裕,中京ダート1800m,2,1,1,35,1.28,0.28,24.9,20.0,2.78,1.66
柴田裕,中京ダート1900m,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,中京芝1200m,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,中京芝1400m,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,中京芝1600m,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,中京芝2000m,1,1,0,13,0.33,1.75,4.9,0.0,13.15,11.75
柴田裕,中京芝2200m,0,2,0,5,0.0,0.4,0.0,0.0,1.4,0.3
柴田裕,中山ダート1200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,中山ダート1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,京都ダート1200m,2,1,2,10,4.55,1.19,34.15,14.25,3.56,2.41
柴田裕,京都ダート1400m,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,京都ダート1800m,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,京都ダート1900m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,京都芝1200m,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,京都芝1400m,1,0,0,6,4.94,0.81,34.6,0.0,5.7,0.0
柴田裕,京都芝1600m,0,1,0,4,0.0,1.22,0.0,0.0,6.1,0.0
柴田裕,京都芝1800m,0,0,2,6,0.0,0.81,0.0,0.0,3.25,1.15
柴田裕,京都芝2000m,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,京都芝2200m,0,0,1,0,0.0,2.1,0.0,0.0,2.1,0.0
柴田裕,京都芝2400m,1,0,0,1,10.45,1.8,20.9,0.0,3.6,0.0
柴田裕,函館ダート1000m,0,0,1,6,0.0,0.29,0.0,0.0,2.0,0.0
柴田裕,函館ダート1700m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,函館芝1200m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,函館芝1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,函館芝2000m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,函館芝2600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,小倉ダート1000m,0,0,1,6,0.0,0.31,0.0,0.0,2.2,0.0
柴田裕,小倉ダート1700m,0,1,0,18,0.0,0.15,0.0,0.0,2.8,0.0
柴田裕,小倉ダート2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,小倉芝1200m,1,1,1,15,1.81,0.88,32.6,0.0,5.27,2.1
柴田裕,小倉芝1800m,1,0,0,11,1.3,0.23,15.6,0.0,2.8,0.0
柴田裕,小倉芝2000m,1,0,0,10,0.17,0.1,1.9,0.0,1.1,0.0
柴田裕,小倉芝2600m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,新潟ダート1200m,6,4,3,25,2.34,0.95,14.8,15.13,2.77,1.6
柴田裕,新潟ダート1800m,1,2,3,23,0.2,0.38,5.8,0.0,1.85,0.58
柴田裕,新潟芝1000m,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,新潟芝1200m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,新潟芝1400m,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,新潟芝1600m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,新潟芝1800m,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,新潟芝2000m,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,新潟芝2200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,新潟芝2400m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,札幌ダート1000m,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,札幌ダート1700m,0,1,1,9,0.0,1.24,0.0,0.0,6.8,0.9
柴田裕,札幌ダート2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,札幌芝1200m,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,札幌芝1500m,0,2,0,5,0.0,1.56,0.0,0.0,5.45,3.15
柴田裕,札幌芝1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,札幌芝2000m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,札幌芝2600m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,東京ダート1300m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,東京ダート1600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,東京芝1400m,0,1,0,2,0.0,1.23,0.0,0.0,3.7,0.0
柴田裕,東京芝1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,福島ダート1150m,1,0,0,5,1.82,0.5,10.9,0.0,3.0,0.0
柴田裕,福島ダート1700m,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,福島ダート2400m,0,0,1,1,0.0,0.85,0.0,0.0,1.7,0.0
柴田裕,福島芝1200m,0,0,1,10,0.0,0.14,0.0,0.0,1.5,0.0
柴田裕,福島芝1800m,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,福島芝2000m,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,福島芝2600m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,阪神ダート1200m,1,0,1,10,0.31,0.42,3.7,0.0,2.5,1.1
柴田裕,阪神ダート1400m,0,0,1,4,0.0,2.06,0.0,0.0,10.3,0.0
柴田裕,阪神ダート1800m,0,1,0,13,0.0,0.53,0.0,0.0,7.4,0.0
柴田裕,阪神ダート2000m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,阪神芝1200m,1,0,0,3,0.78,0.35,3.1,0.0,1.4,0.0
柴田裕,阪神芝1400m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,阪神芝1600m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,阪神芝1800m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,阪神芝2000m,0,1,0,4,0.0,0.28,0.0,0.0,1.4,0.0
柴田裕,阪神芝2200m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
柴田裕,阪神芝2400m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,中京ダート1200m,1,0,2,35,0.32,0.31,12.1,0.0,3.93,2.16
藤懸貴,中京ダート1400m,0,2,1,44,0.0,0.42,0.0,0.0,6.53,3.44
藤懸貴,中京ダート1800m,1,2,2,58,0.21,0.72,13.5,0.0,9.02,12.47
藤懸貴,中京ダート1900m,2,0,0,11,2.48,0.54,16.15,3.15,3.5,1.0
藤懸貴,中京芝1200m,2,1,1,17,0.75,0.97,7.85,6.05,5.08,4.75
藤懸貴,中京芝1400m,1,0,0,17,0.46,0.14,8.2,0.0,2.6,0.0
藤懸貴,中京芝1600m,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,中京芝2000m,2,0,0,29,0.93,0.15,14.35,9.35,2.4,0.7
藤懸貴,中京芝2200m,2,0,0,7,2.83,0.71,12.75,5.85,3.2,1.0
藤懸貴,中京芝3000m,0,0,1,0,0.0,9.5,0.0,0.0,9.5,0.0
藤懸貴,中山ダート1200m,0,0,1,10,0.0,0.19,0.0,0.0,2.1,0.0
藤懸貴,中山ダート1800m,0,0,2,13,0.0,0.34,0.0,0.0,2.55,1.05
藤懸貴,中山ダート2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,中山ダート2500m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,中山芝1200m,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,中山芝1600m,1,0,1,3,1.76,1.42,8.8,0.0,3.55,1.25
藤懸貴,中山芝1800m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,中山芝2000m,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,中山芝2200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,中山芝2500m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,京都ダート1200m,2,0,2,27,0.63,0.55,9.7,4.8,4.25,3.12
藤懸貴,京都ダート1400m,0,5,1,45,0.0,0.33,0.0,0.0,2.83,1.72
藤懸貴,京都ダート1800m,0,3,6,43,0.0,0.58,0.0,0.0,3.33,1.5
藤懸貴,京都ダート1900m,1,0,0,12,0.81,0.18,10.5,0.0,2.3,0.0
藤懸貴,京都芝1200m,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,京都芝1400m,1,2,1,12,1.11,0.66,17.8,0.0,2.62,1.15
藤懸貴,京都芝1600m,0,0,1,16,0.0,0.46,0.0,0.0,7.9,0.0
藤懸貴,京都芝1800m,1,0,0,10,2.28,0.41,25.1,0.0,4.5,0.0
藤懸貴,京都芝2000m,1,0,0,8,2.3,0.67,20.7,0.0,6.0,0.0
藤懸貴,京都芝2200m,0,0,1,4,0.0,0.52,0.0,0.0,2.6,0.0
藤懸貴,京都芝2400m,1,1,2,7,0.85,1.37,9.3,0.0,3.77,3.27
藤懸貴,小倉ダート1000m,1,1,3,42,0.34,0.36,15.8,0.0,3.4,1.39
藤懸貴,小倉ダート1700m,6,5,6,77,2.18,0.99,34.22,43.17,5.49,5.72
藤懸貴,小倉ダート2400m,0,1,0,2,0.0,2.67,0.0,0.0,8.0,0.0
藤懸貴,小倉芝1200m,3,6,9,80,1.1,0.77,35.87,31.73,4.21,3.13
藤懸貴,小倉芝1800m,2,0,2,37,1.05,0.26,21.55,6.55,2.65,1.44
藤懸貴,小倉芝2000m,0,1,1,34,0.0,0.61,0.0,0.0,11.0,4.2
藤懸貴,小倉芝2600m,1,1,0,8,0.59,0.99,5.9,0.0,4.95,3.65
藤懸貴,新潟ダート1200m,1,2,1,19,0.43,1.63,9.9,0.0,9.4,11.09
藤懸貴,新潟ダート1800m,2,0,3,30,0.16,0.37,2.85,0.65,2.62,2.11
藤懸貴,新潟芝1000m,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,新潟芝1200m,0,1,1,5,0.0,0.59,0.0,0.0,2.05,0.15
藤懸貴,新潟芝1400m,2,0,0,7,2.0,0.73,9.0,0.0,3.3,0.1
藤懸貴,新潟芝1600m,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,新潟芝1800m,1,1,0,8,0.8,0.38,8.0,0.0,1.9,0.2
藤懸貴,新潟芝2000m,3,1,1,7,13.9,2.95,55.6,41.67,7.08,6.74
藤懸貴,新潟芝2200m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,新潟芝2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,札幌ダート1700m,0,1,1,2,0.0,0.83,0.0,0.0,1.65,0.55
藤懸貴,札幌芝1800m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,東京ダート1300m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,東京ダート1400m,0,1,1,13,0.0,0.37,0.0,0.0,2.8,0.2
藤懸貴,東京ダート1600m,2,0,0,19,1.29,0.4,13.5,0.4,4.15,0.35
藤懸貴,東京ダート2100m,1,0,0,12,0.37,0.14,4.8,0.0,1.8,0.0
藤懸貴,東京芝1400m,1,2,2,9,0.76,1.39,10.7,0.0,3.88,2.1
藤懸貴,東京芝1600m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,東京芝1800m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,東京芝2000m,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,東京芝2400m,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,東京芝2500m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,福島ダート1150m,2,1,2,11,0.57,0.6,4.6,0.9,1.92,0.26
藤懸貴,福島ダート1700m,1,4,3,20,0.25,0.9,6.9,0.0,3.14,1.57
藤懸貴,福島ダート2400m,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,福島芝1200m,0,1,1,11,0.0,0.34,0.0,0.0,2.2,0.1
藤懸貴,福島芝1800m,0,0,1,7,0.0,0.66,0.0,0.0,5.3,0.0
藤懸貴,福島芝2000m,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,福島芝2600m,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
藤懸貴,阪神ダート1200m,4,4,4,61,0.45,0.63,8.23,8.26,3.85,4.09
藤懸貴,阪神ダート1400m,3,3,2,81,0.61,0.51,18.2,19.26,5.67,4.67
藤懸貴,阪神ダート1800m,5,4,8,95,0.44,0.9,9.86,9.41,5.93,7.22
藤懸貴,阪神ダート2000m,0,2,0,8,0.0,0.56,0.0,0.0,2.8,0.7
藤懸貴,阪神芝1200m,0,1,1,13,0.0,1.68,0.0,0.0,12.6,9.7
藤懸貴,阪神芝1400m,1,0,1,22,0.35,0.24,8.4,0.0,2.85,0.75
藤懸貴,阪神芝1600m,0,2,1,29,0.0,0.56,0.0,0.0,6.0,3.52
